v1,v2,v3,v4,v5,t1,t2,annotation,radiation rate,timestamp
1.86,1.51,1.1,0.81,3.42,56.25,36.25,0,2469,1580987427.57531
1.86,1.49,1.07,0.81,3.44,56.5,36.25,0,2469,1580987428.21424
1.9,1.56,1.07,0.73,3.34,56.25,36.25,0,2469,1580987428.84905
1.93,1.56,1.07,0.81,3.34,56.5,36.25,0,2469,1580987429.48801
2.0,1.56,1.1,0.81,3.44,56.25,36.25,0,2469,1580987430.12696
1.86,1.54,1.12,0.83,3.42,56.25,36.25,0,2469,1580987430.76581
1.95,1.56,1.12,0.83,3.39,56.0,36.0,0,2469,1580987431.40077
1.93,1.56,1.07,0.81,3.34,56.5,36.25,0,2469,1580987432.03971
1.86,1.44,1.12,0.83,3.3,56.25,36.25,0,2469,1580987432.67863
1.88,1.46,1.1,0.81,3.34,56.25,36.25,0,2469,1580987433.3135
1.86,1.56,1.1,0.85,3.49,56.5,36.0,0,2469,1580987433.95242
1.86,1.49,1.12,0.85,3.42,56.5,36.25,0,2469,1580987434.5913699
1.93,1.54,1.12,0.76,3.47,56.5,36.0,0,2469,1580987435.22622
1.9,1.39,1.07,0.73,3.32,56.25,36.25,0,2469,1580987435.8651302
1.9,1.61,1.15,0.85,3.52,56.5,36.25,0,2469,1580987436.5041
1.88,1.39,1.07,0.83,3.47,56.5,36.0,0,2469,1580987437.14304
1.9,1.46,1.1,0.81,3.44,56.25,36.25,0,2469,1580987437.77794
1.88,1.49,1.1,0.71,3.34,56.5,36.25,0,2469,1580987438.41679
1.88,1.49,1.07,0.78,3.34,56.5,36.25,0,2469,1580987439.05586
1.86,1.49,1.1,0.83,3.47,56.5,36.25,0,2469,1580987439.69066
1.88,1.49,1.1,0.81,3.34,56.5,36.0,0,2469,1580987440.32958
1.86,1.56,1.12,0.83,3.47,56.5,36.25,0,2469,1580987440.9686198
1.93,1.61,1.17,0.83,3.47,56.5,36.25,0,2469,1580987441.60336
1.86,1.44,1.1,0.83,3.34,56.75,36.25,0,2469,1580987442.24233
1.88,1.49,1.15,0.83,3.42,56.75,36.25,0,2469,1580987442.8813
1.86,1.51,1.1,0.81,3.42,57.0,36.25,0,2469,1580987443.52016
1.9,1.56,1.07,0.73,3.42,56.75,36.25,0,2469,1580987444.15515
1.86,1.49,1.12,0.83,3.42,56.75,36.25,0,2469,1580987444.79407
1.93,1.44,1.1,0.81,3.34,56.75,36.5,0,2469,1580987445.4330199
1.93,1.51,1.1,0.78,3.42,56.75,36.0,0,2469,1580987446.06787
1.93,1.51,1.12,0.83,3.42,56.75,36.25,0,2469,1580987446.70676
1.9,1.49,1.1,0.78,3.42,56.75,36.25,0,2469,1580987447.34575
1.98,1.54,1.12,0.85,3.47,56.75,36.25,0,2469,1580987447.98062
1.93,1.51,1.17,0.83,3.34,56.75,36.25,0,2469,1580987448.61952
1.88,1.46,1.15,0.85,3.44,56.75,36.25,0,2469,1580987449.2585
1.86,1.49,1.1,0.83,3.47,56.75,36.0,0,2469,1580987449.89733
1.88,1.46,1.1,0.83,3.34,56.75,36.25,0,2469,1580987450.53227
1.88,1.39,1.1,0.78,3.3,56.75,36.25,0,2469,1580987451.17125
1.93,1.44,1.17,0.85,3.44,56.5,36.0,0,2469,1580987451.81017
1.93,1.61,1.12,0.85,3.42,56.5,36.0,0,2469,1580987452.445
1.95,1.61,1.15,0.85,3.49,56.5,35.75,0,2469,1580987453.08399
1.88,1.64,1.12,0.83,3.56,56.5,36.25,0,2469,1580987453.72291
1.86,1.49,1.1,0.83,3.47,56.5,35.75,0,2469,1580987454.35779
1.88,1.39,1.07,0.76,3.37,56.5,36.25,0,2469,1580987454.99669
1.86,1.49,1.1,0.81,3.49,56.5,35.75,0,2469,1580987455.63566
1.9,1.56,1.15,0.81,3.44,56.5,36.25,0,2469,1580987456.27454
1.86,1.49,1.17,0.83,3.47,56.5,35.75,0,2469,1580987456.90946
1.86,1.51,1.1,0.85,3.47,56.75,35.75,0,2469,1580987457.54835
2.0,1.49,1.12,0.85,3.34,56.75,36.25,0,2469,1580987458.18735
1.93,1.51,1.17,0.83,3.32,56.75,36.0,0,2469,1580987458.8222198
1.86,1.46,1.1,0.93,3.47,56.5,36.25,0,2469,1580987459.4611301
1.93,1.61,1.17,0.83,3.56,56.75,35.75,0,2469,1580987460.1001
1.93,1.51,1.22,0.83,3.34,56.5,36.25,0,2469,1580987460.73495
1.88,1.49,1.1,0.71,3.34,56.5,36.25,0,2469,1580987461.37387
1.88,1.39,1.07,0.78,3.3,56.5,36.0,0,2469,1580987462.01288
1.93,1.51,1.12,0.83,3.42,56.5,36.25,0,2469,1580987462.65168
1.95,1.56,1.07,0.81,3.34,56.75,36.25,0,2469,1580987463.28662
1.9,1.56,1.1,0.78,3.34,56.75,36.25,0,2469,1580987463.92551
1.86,1.54,1.17,0.83,3.42,56.75,36.0,0,2469,1580987464.5645
1.86,1.46,1.1,0.71,3.34,56.75,36.0,0,2469,1580987465.19936
1.88,1.44,1.15,0.85,3.39,56.5,36.0,0,2469,1580987465.83836
1.86,1.46,1.15,0.95,3.39,56.75,35.75,0,2469,1580987466.4772801
1.86,1.64,1.07,0.85,3.39,56.75,36.0,0,2469,1580987467.11211
1.9,1.49,1.07,0.81,3.44,56.75,35.75,0,2469,1580987467.75104
1.93,1.51,1.12,0.83,3.34,56.75,36.25,0,2469,1580987468.3900301
1.93,1.42,1.17,0.83,3.47,56.75,36.0,0,2469,1580987469.0288699
1.93,1.51,1.1,0.81,3.44,56.75,36.25,0,2469,1580987469.66376
1.88,1.39,1.07,0.73,3.37,56.75,35.75,0,2469,1580987470.30273
1.86,1.46,1.15,0.81,3.44,56.75,36.25,0,2469,1580987470.94169
1.86,1.49,1.07,0.83,3.49,56.5,36.0,0,2469,1580987471.57652
1.88,1.49,1.1,0.76,3.47,56.5,36.0,0,2469,1580987472.21545
1.9,1.56,1.07,0.73,3.42,56.75,36.25,0,2469,1580987472.85443
1.86,1.56,1.07,0.81,3.44,56.5,36.0,0,2469,1580987473.48929
1.95,1.56,1.15,0.85,3.42,56.75,36.25,0,2469,1580987474.12823
1.9,1.56,1.07,0.68,3.42,56.5,36.0,0,2469,1580987474.76721
1.88,1.56,1.07,0.98,3.44,56.5,36.25,0,2469,1580987475.40607
1.93,1.42,1.17,0.83,3.47,56.5,36.0,0,2469,1580987476.0410001
1.93,1.51,1.1,0.73,3.44,56.5,36.0,0,2469,1580987476.67995
2.0,1.49,1.1,0.68,3.42,56.5,36.0,0,2469,1580987477.31884
1.88,1.49,1.1,0.83,3.47,56.75,35.75,0,2469,1580987477.95371
1.86,1.49,1.15,0.81,3.42,56.75,36.25,0,2469,1580987478.59265
1.93,1.59,1.17,0.83,3.47,56.75,36.0,0,2469,1580987479.23158
1.86,1.49,1.07,0.71,3.34,56.75,36.25,0,2469,1580987479.86643
1.86,1.44,1.17,0.83,3.32,56.75,36.0,0,2469,1580987480.50541
1.86,1.46,1.15,0.81,3.44,56.75,36.0,0,2469,1580987481.14438
1.86,1.49,1.1,0.73,3.47,56.75,36.25,0,2469,1580987481.78325
1.93,1.51,1.22,0.83,3.37,56.75,35.75,0,2469,1580987482.41812
1.93,1.64,1.07,0.81,3.39,56.75,36.0,0,2469,1580987483.05708
1.95,1.46,1.15,0.85,3.39,56.75,36.0,0,2469,1580987483.6960099
1.95,1.44,1.15,0.85,3.34,56.75,36.25,0,2469,1580987484.33084
1.86,1.54,1.17,0.83,3.47,56.75,36.0,0,2469,1580987484.96985
1.88,1.49,1.1,0.85,3.47,56.5,36.25,0,2469,1580987485.6087599
1.86,1.49,1.15,0.78,3.47,56.75,36.0,0,2469,1580987486.2436302
1.88,1.49,1.07,0.73,3.42,56.5,36.0,0,2469,1580987486.88263
1.93,1.56,1.1,0.83,3.49,56.5,36.0,0,2469,1580987487.52152
1.86,1.49,1.15,0.78,3.34,56.75,36.0,0,2469,1580987488.1604302
1.88,1.49,1.1,0.71,3.34,56.5,36.0,0,2469,1580987488.79535
1.88,1.49,1.07,0.85,3.56,56.75,35.75,0,2469,1580987489.4342
1.93,1.51,1.2,0.81,3.44,56.75,36.25,0,2469,1580987490.0732
1.93,1.51,1.07,0.76,3.42,56.75,36.0,0,2469,1580987490.70806
1.9,1.54,1.1,0.81,3.44,56.75,36.0,0,2469,1580987491.3471
1.86,1.44,1.1,0.81,3.42,56.75,36.25,0,2469,1580987491.98594
1.95,1.61,1.15,0.85,3.42,56.75,36.0,0,2469,1580987492.6208198
1.95,1.46,1.17,0.73,3.47,56.75,36.25,0,2469,1580987493.25974
1.95,1.46,1.1,0.71,3.42,56.75,35.75,0,2469,1580987493.89867
1.95,1.61,1.17,0.83,3.49,56.75,36.25,0,2469,1580987494.53758
1.93,1.56,1.07,0.73,3.37,57.0,35.5,0,2469,1580987495.17248
1.88,1.56,1.12,0.76,3.47,57.0,36.0,0,2469,1580987495.81146
1.86,1.49,1.1,0.71,3.42,56.75,35.75,0,2469,1580987496.45041
1.9,1.51,1.1,0.73,3.37,57.0,35.75,0,2469,1580987497.0852802
1.95,1.49,1.07,0.81,3.39,57.0,36.25,0,2469,1580987497.72416
1.95,1.56,1.15,0.83,3.44,57.0,35.75,0,2469,1580987498.36315
1.95,1.56,1.07,0.73,3.44,57.0,36.25,0,2469,1580987498.9979599
1.9,1.46,1.1,0.81,3.34,57.0,35.75,0,2469,1580987499.63694
1.86,1.39,1.1,0.73,3.37,57.0,36.25,0,2469,1580987500.27584
1.88,1.49,1.15,0.83,3.37,56.75,35.75,0,2469,1580987500.91473
1.88,1.49,1.1,0.76,3.34,56.75,35.75,0,2469,1580987501.54964
1.88,1.46,1.15,0.81,3.47,56.75,36.0,0,2469,1580987502.1886
1.95,1.56,1.07,0.68,3.49,57.0,35.75,0,2469,1580987502.82756
1.95,1.56,1.07,0.83,3.49,57.0,36.25,0,2469,1580987503.46241
1.93,1.56,1.07,0.73,3.42,57.0,35.75,0,2469,1580987504.1014302
1.86,1.54,1.12,0.83,3.34,57.0,36.25,0,2469,1580987504.74029
1.93,1.49,1.1,0.81,3.42,57.0,35.75,0,2469,1580987505.3752
1.86,1.54,1.12,0.83,3.47,57.0,35.75,0,2469,1580987506.0141098
1.93,1.51,1.12,0.83,3.34,56.75,36.25,0,2469,1580987506.65306
1.86,1.46,1.1,0.81,3.42,56.75,36.0,0,2469,1580987507.29193
1.93,1.46,1.1,0.93,3.56,56.75,36.0,0,2469,1580987507.92683
1.98,1.49,1.17,0.83,3.37,56.75,36.25,0,2469,1580987508.56574
1.95,1.46,1.15,0.81,3.44,57.0,36.0,0,2469,1580987509.20474
1.9,1.49,1.07,0.81,3.44,56.75,36.25,0,2469,1580987509.83955
1.88,1.49,1.1,0.78,3.34,56.75,36.0,0,2469,1580987510.47856
1.86,1.49,1.07,0.71,3.34,56.75,36.25,0,2469,1580987511.11746
1.9,1.46,1.07,0.81,3.34,57.0,36.25,0,2469,1580987511.75228
1.9,1.51,1.15,0.9,3.44,56.75,36.0,0,2469,1580987512.3912802
1.95,1.56,1.07,0.73,3.42,56.75,36.25,0,2469,1580987513.03023
1.88,1.64,1.12,0.83,3.47,56.75,36.25,0,2469,1580987513.66913
1.88,1.49,1.1,0.83,3.47,56.75,36.25,0,2469,1580987514.30402
1.86,1.39,1.1,0.83,3.47,56.75,36.25,0,2469,1580987514.94297
1.86,1.56,1.07,0.81,3.44,57.0,36.25,0,2469,1580987515.58188
1.86,1.49,1.07,0.81,3.42,56.75,36.25,0,2469,1580987516.2167099
2.0,1.49,1.15,0.83,3.37,56.75,36.25,0,2469,1580987516.85573
1.95,1.46,1.1,0.76,3.47,56.75,36.25,0,2469,1580987517.4947
1.86,1.49,1.1,0.76,3.52,56.75,36.25,0,2469,1580987518.1295
1.86,1.44,1.22,0.83,3.42,56.75,36.25,0,2469,1580987518.76845
1.9,1.54,1.1,0.78,3.42,56.75,36.25,0,2469,1580987519.40732
1.88,1.46,1.15,0.81,3.49,56.75,36.25,0,2469,1580987520.0462801
1.86,1.59,1.12,0.83,3.34,56.75,36.0,0,2469,1580987520.68116
2.0,1.49,1.07,0.83,3.47,56.75,36.25,0,2469,1580987521.3201802
1.93,1.56,1.07,0.73,3.42,56.75,36.25,0,2469,1580987521.95906
1.88,1.49,1.15,0.81,3.39,56.75,36.25,0,2469,1580987522.5938802
1.9,1.49,1.1,0.71,3.34,56.75,36.25,0,2469,1580987523.23285
1.95,1.56,1.07,0.73,3.37,56.75,36.0,0,2469,1580987523.87181
1.9,1.51,1.22,0.81,3.49,56.75,36.25,0,2469,1580987524.5066
1.95,1.56,1.17,0.83,3.47,56.75,36.25,0,2469,1580987525.1456
1.9,1.46,1.1,0.83,3.47,56.75,36.25,0,2469,1580987525.78455
1.86,1.49,1.22,0.81,3.49,57.0,36.25,0,2469,1580987526.4233801
1.95,1.56,1.17,0.73,3.42,56.75,36.0,0,2469,1580987527.05833
1.88,1.56,1.07,0.78,3.34,56.75,36.25,0,2469,1580987527.69734
1.86,1.49,1.1,0.73,3.52,57.0,36.0,0,2469,1580987528.3362699
1.86,1.56,1.07,0.73,3.37,56.75,36.25,0,2469,1580987528.97108
1.93,1.56,1.07,0.81,3.39,57.0,36.25,0,2469,1580987529.61002
1.86,1.49,1.1,0.83,3.47,57.0,36.0,0,2469,1580987530.2490199
1.95,1.56,1.07,0.76,3.44,57.0,36.25,0,2469,1580987530.88378
1.9,1.49,1.1,0.81,3.34,56.75,36.25,0,2469,1580987531.52277
1.9,1.64,1.07,0.73,3.37,57.0,36.25,0,2469,1580987532.16174
1.88,1.49,1.15,0.85,3.37,57.0,36.0,0,2469,1580987532.8006198
1.95,1.56,1.07,0.83,3.47,57.0,36.25,0,2469,1580987533.43552
1.93,1.46,1.1,0.78,3.34,57.0,36.0,0,2469,1580987534.07448
2.0,1.49,1.17,0.85,3.37,57.25,36.25,0,2469,1580987534.71338
1.86,1.46,1.1,0.81,3.42,57.0,36.0,0,2469,1580987535.34825
1.93,1.56,1.07,0.81,3.44,57.25,36.25,0,2469,1580987535.98718
1.9,1.51,1.22,0.78,3.42,57.0,36.25,0,2469,1580987536.62614
1.86,1.54,1.12,0.85,3.47,57.0,36.0,0,2469,1580987537.2609901
1.9,1.54,1.1,0.81,3.42,57.25,36.25,0,2469,1580987537.89996
1.86,1.49,1.15,0.81,3.44,57.25,36.0,0,2469,1580987538.53892
1.95,1.56,1.07,0.83,3.47,57.25,36.25,0,2469,1580987539.1777802
1.88,1.59,1.17,0.83,3.47,57.0,36.25,0,2469,1580987539.8127198
1.88,1.39,1.1,0.83,3.47,57.25,36.25,0,2469,1580987540.45167
1.86,1.49,1.1,0.81,3.34,57.0,36.25,0,2469,1580987541.09051
1.86,1.49,1.1,0.81,3.42,57.0,36.25,0,2469,1580987541.72542
1.95,1.56,1.17,0.83,3.49,57.0,36.25,0,2469,1580987542.36441
1.88,1.39,1.15,0.85,3.47,57.25,36.25,0,2469,1580987543.00338
1.86,1.56,1.07,0.85,3.44,57.25,36.0,0,2469,1580987543.63818
1.88,1.49,1.07,0.71,3.34,57.25,36.0,0,2469,1580987544.27715
1.88,1.54,1.17,0.85,3.37,57.25,36.0,0,2469,1580987544.91608
1.86,1.39,1.1,0.81,3.42,57.5,36.0,0,2469,1580987545.55498
1.88,1.46,1.1,0.81,3.52,57.25,36.0,0,2469,1580987546.18992
1.86,1.54,1.17,0.83,3.34,57.5,36.25,0,2469,1580987546.82881
1.93,1.49,1.15,0.81,3.44,57.5,36.25,0,2469,1580987547.46775
1.88,1.46,1.25,0.83,3.42,57.5,36.25,0,2469,1580987548.10267
1.95,1.56,1.17,0.76,3.42,57.5,36.0,0,2469,1580987548.74154
1.9,1.54,1.17,0.83,3.47,57.5,36.25,0,2469,1580987549.38049
1.88,1.46,1.15,0.85,3.44,57.5,36.25,0,2469,1580987550.01543
1.93,1.44,1.07,0.73,3.39,57.5,36.25,0,2469,1580987550.65433
1.93,1.54,1.12,0.93,3.47,57.5,36.25,0,2469,1580987551.2932801
1.88,1.49,1.07,0.71,3.42,57.5,36.25,0,2469,1580987551.9321
1.88,1.54,1.17,0.83,3.37,57.5,36.0,0,2469,1580987552.5671
1.93,1.51,1.07,0.78,3.44,57.5,36.25,0,2469,1580987553.2060301
1.86,1.49,1.1,0.85,3.44,57.5,36.0,0,2469,1580987553.84499
1.93,1.46,1.1,0.78,3.49,57.25,36.25,0,2469,1580987554.47984
1.95,1.46,1.15,0.81,3.39,57.5,36.0,0,2469,1580987555.11874
1.93,1.51,1.1,0.76,3.47,57.5,36.0,0,2469,1580987555.75774
1.95,1.51,1.12,0.83,3.47,57.5,36.25,0,2469,1580987556.39257
2.0,1.49,1.07,0.73,3.34,57.5,35.75,0,2469,1580987557.03146
1.88,1.51,1.1,0.85,3.44,57.5,36.0,0,2469,1580987557.67045
1.86,1.49,1.17,0.83,3.47,57.5,36.0,0,2469,1580987558.30927
1.9,1.61,1.15,0.85,3.42,57.5,36.25,0,2469,1580987558.9442801
1.9,1.56,1.12,0.83,3.47,57.5,36.0,0,2469,1580987559.5831802
1.86,1.39,1.1,0.78,3.42,57.5,36.25,0,2469,1580987560.22214
1.93,1.51,1.12,0.93,3.42,57.5,36.25,0,2469,1580987560.8569698
1.88,1.49,1.07,0.83,3.47,57.5,36.25,0,2469,1580987561.4959302
1.88,1.46,1.15,0.81,3.39,57.5,36.0,0,2469,1580987562.13486
1.93,1.56,1.07,0.78,3.44,57.5,36.25,0,2469,1580987562.76971
2.0,1.56,1.07,0.78,3.44,57.5,36.0,0,2469,1580987563.40867
1.86,1.59,1.17,0.85,3.47,57.25,36.25,0,2469,1580987564.04761
1.95,1.56,1.07,0.76,3.44,57.5,36.0,0,2469,1580987564.68647
1.88,1.46,1.07,0.85,3.44,57.5,36.25,0,2469,1580987565.32134
1.93,1.56,1.07,0.9,3.42,57.5,36.25,0,2469,1580987565.96039
1.86,1.54,1.07,0.73,3.42,57.5,36.0,0,2469,1580987566.59924
1.9,1.56,1.07,0.71,3.37,57.5,36.25,0,2469,1580987567.23418
2.0,1.56,1.07,0.81,3.44,57.5,36.0,0,2469,1580987567.87313
2.0,1.49,1.07,0.71,3.42,57.5,36.0,0,2469,1580987568.51205
1.95,1.56,1.07,0.76,3.44,57.5,36.0,0,2469,1580987569.14685
1.86,1.46,1.1,0.85,3.47,57.5,36.25,0,2469,1580987569.7858
1.95,1.56,1.07,0.73,3.44,57.5,35.75,0,2469,1580987570.42482
1.9,1.46,1.1,0.76,3.34,57.5,36.0,0,2469,1580987571.0596302
1.93,1.49,1.1,0.78,3.44,57.5,36.25,0,2469,1580987571.69858
1.86,1.49,1.15,0.81,3.42,57.5,36.0,0,2469,1580987572.33748
1.93,1.51,1.12,0.83,3.34,57.5,36.25,0,2469,1580987572.97647
1.88,1.46,1.15,0.81,3.44,57.5,35.75,0,2469,1580987573.61132
1.9,1.56,1.07,0.73,3.42,57.5,36.25,0,2469,1580987574.25027
1.93,1.42,1.17,0.83,3.42,57.5,36.0,0,2469,1580987574.88924
1.93,1.39,1.1,0.81,3.42,57.75,36.0,0,2469,1580987575.52402
1.93,1.56,1.07,0.81,3.44,57.75,36.25,0,2469,1580987576.16295
1.95,1.54,1.17,0.83,3.42,57.5,35.75,0,2469,1580987576.80195
1.86,1.42,1.1,0.78,3.42,57.5,36.0,0,2469,1580987577.43678
1.88,1.56,1.07,0.81,3.42,57.5,35.75,0,2469,1580987578.07573
1.86,1.49,1.17,0.83,3.37,57.5,36.25,0,2469,1580987578.71481
1.93,1.56,1.07,0.83,3.56,57.5,35.75,0,2469,1580987579.3536
2.0,1.56,1.12,0.76,3.42,57.5,36.0,0,2469,1580987579.98854
1.93,1.51,1.17,0.83,3.47,57.5,36.0,0,2469,1580987580.62746
1.9,1.56,1.07,0.71,3.34,57.5,36.0,0,2469,1580987581.26638
1.98,1.51,1.15,0.81,3.39,57.5,36.25,0,2469,1580987581.9013
2.0,1.46,1.07,0.71,3.42,57.5,35.75,0,2469,1580987582.54021
1.86,1.44,1.17,0.83,3.42,57.5,36.0,0,2469,1580987583.17917
1.95,1.51,1.1,0.78,3.42,57.5,36.0,0,2469,1580987583.81402
1.86,1.49,1.1,0.78,3.42,57.5,36.25,0,2469,1580987584.4529
1.95,1.56,1.07,0.83,3.44,57.5,36.0,0,2469,1580987585.09186
1.93,1.54,1.17,0.83,3.47,57.5,36.25,0,2469,1580987585.73071
1.88,1.49,1.1,0.71,3.44,57.25,36.25,0,2469,1580987586.36567
1.93,1.56,1.07,0.73,3.44,57.5,36.0,0,2469,1580987587.0046
1.86,1.46,1.1,0.81,3.42,57.5,36.25,0,2469,1580987587.6435099
1.9,1.51,1.1,0.81,3.34,57.5,36.25,0,2469,1580987588.2783802
1.86,1.54,1.17,0.76,3.42,57.5,36.25,0,2469,1580987588.9173698
1.95,1.51,1.1,0.78,3.42,57.25,36.25,0,2469,1580987589.5562901
1.88,1.44,1.22,0.83,3.47,57.5,36.25,0,2469,1580987590.19112
1.93,1.46,1.1,0.78,3.49,57.5,36.25,0,2469,1580987590.83009
1.93,1.49,1.1,0.81,3.42,57.5,36.25,0,2469,1580987591.4690301
1.93,1.51,1.15,0.81,3.44,57.5,36.25,0,2469,1580987592.10788
1.86,1.49,1.1,0.78,3.34,57.5,36.25,0,2469,1580987592.74283
1.86,1.49,1.1,0.85,3.49,57.5,36.0,0,2469,1580987593.38184
1.88,1.56,1.12,0.83,3.47,57.5,36.0,0,2469,1580987594.02071
1.93,1.46,1.17,0.83,3.47,57.5,36.25,0,2469,1580987594.65555
1.93,1.46,1.1,0.76,3.42,57.5,36.0,0,2469,1580987595.2945
1.93,1.46,1.1,0.78,3.42,57.5,36.0,0,2469,1580987595.93346
2.0,1.46,1.07,0.71,3.42,57.5,36.0,0,2469,1580987596.56826
1.86,1.49,1.15,0.85,3.42,57.5,35.75,0,2469,1580987597.20729
1.93,1.64,1.07,0.85,3.47,57.5,36.0,0,2469,1580987597.84622
1.86,1.54,1.17,0.83,3.47,57.5,35.75,0,2469,1580987598.48515
1.88,1.49,1.15,0.98,3.42,57.5,36.0,0,2469,1580987599.12004
1.93,1.54,1.07,0.85,3.44,57.5,35.75,0,2469,1580987599.75893
1.93,1.51,1.1,0.85,3.49,57.5,36.0,0,2469,1580987600.3979301
1.86,1.49,1.17,0.93,3.34,57.5,36.0,0,2469,1580987601.0327802
1.88,1.44,1.1,0.81,3.42,57.5,35.75,0,2469,1580987601.67171
1.88,1.56,1.1,0.85,3.49,57.5,36.0,0,2469,1580987602.31063
1.86,1.54,1.1,0.81,3.42,57.5,35.75,0,2469,1580987602.9455
1.93,1.51,1.1,0.81,3.42,57.5,36.0,0,2469,1580987603.58441
1.86,1.61,1.12,0.83,3.47,57.5,36.0,0,2469,1580987604.22335
1.88,1.49,1.1,0.9,3.42,57.25,35.75,0,2469,1580987604.8623
2.0,1.46,1.15,0.85,3.47,57.5,36.0,0,2469,1580987605.49716
1.9,1.46,1.15,0.81,3.44,57.5,35.75,0,2469,1580987606.1361198
1.93,1.46,1.07,0.76,3.44,57.25,36.0,0,2469,1580987606.77507
1.93,1.56,1.07,0.73,3.44,57.25,35.75,0,2469,1580987607.4099
1.9,1.49,1.1,0.81,3.44,57.5,36.0,0,2469,1580987608.04886
1.86,1.54,1.1,0.81,3.44,57.5,36.0,0,2469,1580987608.6877801
2.0,1.49,1.15,0.85,3.42,57.25,36.0,0,2469,1580987609.32269
1.86,1.46,1.1,0.78,3.42,57.25,36.0,0,2469,1580987609.96158
1.93,1.51,1.15,0.81,3.44,57.25,35.75,0,2469,1580987610.60051
1.88,1.49,1.15,0.81,3.47,57.25,36.0,0,2469,1580987611.23946
1.9,1.49,1.07,0.81,3.44,57.25,36.0,0,2469,1580987611.87435
1.9,1.49,1.1,0.78,3.42,57.5,36.0,0,2469,1580987612.5133
1.95,1.61,1.15,0.85,3.34,57.25,36.0,0,2469,1580987613.15226
1.95,1.56,1.07,0.81,3.44,57.5,36.0,0,2469,1580987613.78708
1.95,1.46,1.15,0.81,3.44,57.25,36.0,0,2469,1580987614.42607
1.93,1.56,1.17,0.83,3.56,57.5,35.75,0,2469,1580987615.06507
1.93,1.51,1.1,0.76,3.42,57.5,36.0,0,2469,1580987615.69977
1.86,1.54,1.17,0.83,3.47,57.5,36.0,0,2469,1580987616.33877
1.93,1.51,1.17,0.83,3.47,57.5,36.0,0,2469,1580987616.97776
1.9,1.51,1.17,0.83,3.42,57.5,36.0,0,2469,1580987617.61659
1.88,1.46,1.07,0.83,3.47,57.5,36.0,0,2469,1580987618.25155
1.93,1.56,1.07,0.76,3.42,57.5,36.0,0,2469,1580987618.89048
1.88,1.49,1.12,0.83,3.42,57.5,36.0,0,2469,1580987619.52939
1.9,1.49,1.1,0.78,3.44,57.5,36.0,0,2469,1580987620.16426
1.86,1.51,1.1,0.81,3.44,57.5,36.0,0,2469,1580987620.80323
1.9,1.46,1.1,0.83,3.44,57.5,36.25,0,2469,1580987621.44217
2.03,1.46,1.12,0.88,3.39,57.75,36.0,0,2469,1580987622.07706
1.93,1.42,1.17,0.83,3.47,57.5,36.0,0,2469,1580987622.71596
1.93,1.56,1.17,0.83,3.47,57.5,36.0,0,2469,1580987623.3548698
1.95,1.51,1.1,0.81,3.44,57.5,36.0,0,2469,1580987623.98975
1.93,1.51,1.15,0.85,3.44,57.75,36.0,0,2469,1580987624.62869
1.88,1.49,1.1,0.83,3.47,57.5,36.0,0,2469,1580987625.26767
1.88,1.46,1.15,0.81,3.42,57.75,36.0,0,2469,1580987625.90658
1.95,1.46,1.15,0.81,3.44,57.75,36.0,0,2469,1580987626.54145
1.95,1.56,1.22,0.85,3.34,57.5,36.0,0,2469,1580987627.1803901
1.95,1.51,1.22,0.78,3.47,57.75,36.0,0,2469,1580987627.81933
1.95,1.56,1.07,0.85,3.47,57.75,36.0,0,2469,1580987628.45417
1.9,1.51,1.1,0.81,3.44,57.75,35.75,0,2469,1580987629.09315
1.93,1.46,1.1,0.83,3.34,58.0,36.0,0,2469,1580987629.73208
1.88,1.49,1.1,0.81,3.34,58.0,36.0,0,2469,1580987630.36693
1.9,1.46,1.15,0.81,3.44,57.75,36.0,0,2469,1580987631.00585
1.93,1.51,1.17,0.76,3.47,58.0,36.0,0,2469,1580987631.64481
1.95,1.56,1.17,0.73,3.42,57.75,35.75,0,2469,1580987632.28372
1.9,1.49,1.1,0.78,3.42,57.75,36.25,0,2469,1580987632.9186099
2.0,1.49,1.07,0.81,3.37,57.75,36.0,0,2469,1580987633.55756
1.86,1.49,1.1,0.83,3.47,57.75,36.25,0,2469,1580987634.1965
1.93,1.51,1.1,0.83,3.47,57.75,36.0,0,2469,1580987634.83134
1.88,1.39,1.07,0.73,3.34,57.75,36.0,0,2469,1580987635.4703
1.95,1.54,1.12,0.83,3.47,57.75,36.0,0,2469,1580987636.10925
1.88,1.56,1.07,0.71,3.42,57.75,35.75,0,2469,1580987636.74417
1.88,1.49,1.1,0.78,3.47,57.75,36.0,0,2469,1580987637.38305
1.86,1.56,1.12,0.73,3.47,58.0,36.0,0,2469,1580987638.022
1.88,1.54,1.1,0.83,3.47,57.75,36.0,0,2469,1580987638.6608698
1.95,1.56,1.22,0.81,3.49,57.75,36.0,0,2469,1580987639.29576
1.86,1.49,1.22,0.81,3.49,57.75,35.75,0,2469,1580987639.93469
1.86,1.49,1.1,0.83,3.49,57.75,36.0,0,2469,1580987640.57374
1.9,1.56,1.17,0.83,3.49,57.75,35.75,0,2469,1580987641.20851
2.0,1.49,1.15,0.85,3.47,57.75,36.0,0,2469,1580987641.8474698
1.88,1.46,1.07,0.83,3.49,57.75,35.75,0,2469,1580987642.4864
1.88,1.49,1.1,0.78,3.44,57.75,36.0,0,2469,1580987643.12133
